cod_ccaa;comunidad autonoma;cod_prov;provincia;tipo;anio;valor
7; Castilla y León;49; Zamora;Vivienda nueva;2008;1.375
7; Castilla y León;49; Zamora;Vivienda usada;2008;971
7; Castilla y León;49; Zamora;Vivienda libre;2008;2.155
7; Castilla y León;49; Zamora;Vivienda protegida;2008;191
7; Castilla y León;;;Vivienda nueva;2009;11.343
7; Castilla y León;;;Vivienda usada;2009;11.397
7; Castilla y León;;;Vivienda libre;2009;20.164
7; Castilla y León;;;Vivienda protegida;2009;2.576
7; Castilla y León;5; Ávila;Vivienda nueva;2009;942
7; Castilla y León;5; Ávila;Vivienda usada;2009;1.419
7; Castilla y León;5; Ávila;Vivienda libre;2009;2.087
7; Castilla y León;5; Ávila;Vivienda protegida;2009;274
7; Castilla y León;9; Burgos;Vivienda nueva;2009;2.221
7; Castilla y León;9; Burgos;Vivienda usada;2009;1.539
7; Castilla y León;9; Burgos;Vivienda libre;2009;3.295
7; Castilla y León;9; Burgos;Vivienda protegida;2009;465
7; Castilla y León;24; León;Vivienda nueva;2009;2.138
7; Castilla y León;24; León;Vivienda usada;2009;1.426
7; Castilla y León;24; León;Vivienda libre;2009;3.316
7; Castilla y León;24; León;Vivienda protegida;2009;248
7; Castilla y León;34; Palencia;Vivienda nueva;2009;619
7; Castilla y León;34; Palencia;Vivienda usada;2009;850
7; Castilla y León;34; Palencia;Vivienda libre;2009;1.234
7; Castilla y León;34; Palencia;Vivienda protegida;2009;235
7; Castilla y León;37; Salamanca;Vivienda nueva;2009;1.182
7; Castilla y León;37; Salamanca;Vivienda usada;2009;1.636
7; Castilla y León;37; Salamanca;Vivienda libre;2009;2.517
7; Castilla y León;37; Salamanca;Vivienda protegida;2009;301
7; Castilla y León;40; Segovia;Vivienda nueva;2009;484
7; Castilla y León;40; Segovia;Vivienda usada;2009;1.007
7; Castilla y León;40; Segovia;Vivienda libre;2009;1.387
7; Castilla y León;40; Segovia;Vivienda protegida;2009;104
7; Castilla y León;42; Soria;Vivienda nueva;2009;622
7; Castilla y León;42; Soria;Vivienda usada;2009;452
7; Castilla y León;42; Soria;Vivienda libre;2009;920
7; Castilla y León;42; Soria;Vivienda protegida;2009;154
7; Castilla y León;47; Valladolid;Vivienda nueva;2009;2.159
7; Castilla y León;47; Valladolid;Vivienda usada;2009;2.155
7; Castilla y León;47; Valladolid;Vivienda libre;2009;3.703
7; Castilla y León;47; Valladolid;Vivienda protegida;2009;611
7; Castilla y León;49; Zamora;Vivienda nueva;2009;976
7; Castilla y León;49; Zamora;Vivienda usada;2009;913
7; Castilla y León;49; Zamora;Vivienda libre;2009;1.705
7; Castilla y León;49; Zamora;Vivienda protegida;2009;184
7; Castilla y León;;;Vivienda nueva;2010;12.232
7; Castilla y León;;;Vivienda usada;2010;12.758
7; Castilla y León;;;Vivienda libre;2010;21.408
7; Castilla y León;;;Vivienda protegida;2010;3.582
7; Castilla y León;5; Ávila;Vivienda nueva;2010;1.132
7; Castilla y León;5; Ávila;Vivienda usada;2010;998
7; Castilla y León;5; Ávila;Vivienda libre;2010;1.898
7; Castilla y León;5; Ávila;Vivienda protegida;2010;232
7; Castilla y León;9; Burgos;Vivienda nueva;2010;1.750
7; Castilla y León;9; Burgos;Vivienda usada;2010;1.892
7; Castilla y León;9; Burgos;Vivienda libre;2010;3.067
7; Castilla y León;9; Burgos;Vivienda protegida;2010;575
7; Castilla y León;24; León;Vivienda nueva;2010;2.532
7; Castilla y León;24; León;Vivienda usada;2010;1.603
7; Castilla y León;24; León;Vivienda libre;2010;3.694
7; Castilla y León;24; León;Vivienda protegida;2010;441
7; Castilla y León;34; Palencia;Vivienda nueva;2010;680
7; Castilla y León;34; Palencia;Vivienda usada;2010;956
7; Castilla y León;34; Palencia;Vivienda libre;2010;1.342
7; Castilla y León;34; Palencia;Vivienda protegida;2010;294
7; Castilla y León;37; Salamanca;Vivienda nueva;2010;1.614
7; Castilla y León;37; Salamanca;Vivienda usada;2010;1.818
7; Castilla y León;37; Salamanca;Vivienda libre;2010;2.912
7; Castilla y León;37; Salamanca;Vivienda protegida;2010;520
7; Castilla y León;40; Segovia;Vivienda nueva;2010;614
7; Castilla y León;40; Segovia;Vivienda usada;2010;1.071
7; Castilla y León;40; Segovia;Vivienda libre;2010;1.557
7; Castilla y León;40; Segovia;Vivienda protegida;2010;128
7; Castilla y León;42; Soria;Vivienda nueva;2010;714
7; Castilla y León;42; Soria;Vivienda usada;2010;474
7; Castilla y León;42; Soria;Vivienda libre;2010;911
7; Castilla y León;42; Soria;Vivienda protegida;2010;277
7; Castilla y León;47; Valladolid;Vivienda nueva;2010;2.570
7; Castilla y León;47; Valladolid;Vivienda usada;2010;3.016
7; Castilla y León;47; Valladolid;Vivienda libre;2010;4.696
7; Castilla y León;47; Valladolid;Vivienda protegida;2010;890
7; Castilla y León;49; Zamora;Vivienda nueva;2010;626
7; Castilla y León;49; Zamora;Vivienda usada;2010;930
7; Castilla y León;49; Zamora;Vivienda libre;2010;1.331
7; Castilla y León;49; Zamora;Vivienda protegida;2010;225
7; Castilla y León;;;Vivienda nueva;2011;9.517
7; Castilla y León;;;Vivienda usada;2011;10.040
7; Castilla y León;;;Vivienda libre;2011;16.273
7; Castilla y León;;;Vivienda protegida;2011;3.284
7; Castilla y León;5; Ávila;Vivienda nueva;2011;916
7; Castilla y León;5; Ávila;Vivienda usada;2011;732
7; Castilla y León;5; Ávila;Vivienda libre;2011;1.477
7; Castilla y León;5; Ávila;Vivienda protegida;2011;171
7; Castilla y León;9; Burgos;Vivienda nueva;2011;1.549
7; Castilla y León;9; Burgos;Vivienda usada;2011;1.579
7; Castilla y León;9; Burgos;Vivienda libre;2011;2.237
7; Castilla y León;9; Burgos;Vivienda protegida;2011;891
7; Castilla y León;24; León;Vivienda nueva;2011;1.771
7; Castilla y León;24; León;Vivienda usada;2011;1.496
7; Castilla y León;24; León;Vivienda libre;2011;2.925
7; Castilla y León;24; León;Vivienda protegida;2011;342
7; Castilla y León;34; Palencia;Vivienda nueva;2011;544
7; Castilla y León;34; Palencia;Vivienda usada;2011;706
7; Castilla y León;34; Palencia;Vivienda libre;2011;1.053
7; Castilla y León;34; Palencia;Vivienda protegida;2011;197
7; Castilla y León;37; Salamanca;Vivienda nueva;2011;1.192
7; Castilla y León;37; Salamanca;Vivienda usada;2011;1.424
7; Castilla y León;37; Salamanca;Vivienda libre;2011;2.259
7; Castilla y León;37; Salamanca;Vivienda protegida;2011;357
7; Castilla y León;40; Segovia;Vivienda nueva;2011;582
7; Castilla y León;40; Segovia;Vivienda usada;2011;767
7; Castilla y León;40; Segovia;Vivienda libre;2011;1.267
7; Castilla y León;40; Segovia;Vivienda protegida;2011;82
7; Castilla y León;42; Soria;Vivienda nueva;2011;386
7; Castilla y León;42; Soria;Vivienda usada;2011;411
7; Castilla y León;42; Soria;Vivienda libre;2011;625
7; Castilla y León;42; Soria;Vivienda protegida;2011;172
7; Castilla y León;47; Valladolid;Vivienda nueva;2011;2.100
7; Castilla y León;47; Valladolid;Vivienda usada;2011;2.193
7; Castilla y León;47; Valladolid;Vivienda libre;2011;3.387
7; Castilla y León;47; Valladolid;Vivienda protegida;2011;906
7; Castilla y León;49; Zamora;Vivienda nueva;2011;477
7; Castilla y León;49; Zamora;Vivienda usada;2011;732
7; Castilla y León;49; Zamora;Vivienda libre;2011;1.043
7; Castilla y León;49; Zamora;Vivienda protegida;2011;166
7; Castilla y León;;;Vivienda nueva;2012;7.472
7; Castilla y León;;;Vivienda usada;2012;8.545
7; Castilla y León;;;Vivienda libre;2012;13.503
7; Castilla y León;;;Vivienda protegida;2012;2.514
7; Castilla y León;5; Ávila;Vivienda nueva;2012;710
7; Castilla y León;5; Ávila;Vivienda usada;2012;617
7; Castilla y León;5; Ávila;Vivienda libre;2012;1.221
7; Castilla y León;5; Ávila;Vivienda protegida;2012;106
7; Castilla y León;9; Burgos;Vivienda nueva;2012;1.190
7; Castilla y León;9; Burgos;Vivienda usada;2012;1.466
7; Castilla y León;9; Burgos;Vivienda libre;2012;1.946
7; Castilla y León;9; Burgos;Vivienda protegida;2012;710
7; Castilla y León;24; León;Vivienda nueva;2012;1.459
7; Castilla y León;24; León;Vivienda usada;2012;1.147
7; Castilla y León;24; León;Vivienda libre;2012;2.266
7; Castilla y León;24; León;Vivienda protegida;2012;340
7; Castilla y León;34; Palencia;Vivienda nueva;2012;298
7; Castilla y León;34; Palencia;Vivienda usada;2012;541
7; Castilla y León;34; Palencia;Vivienda libre;2012;756
7; Castilla y León;34; Palencia;Vivienda protegida;2012;83
7; Castilla y León;37; Salamanca;Vivienda nueva;2012;918
7; Castilla y León;37; Salamanca;Vivienda usada;2012;1.322
7; Castilla y León;37; Salamanca;Vivienda libre;2012;2.072
7; Castilla y León;37; Salamanca;Vivienda protegida;2012;168
7; Castilla y León;40; Segovia;Vivienda nueva;2012;452
7; Castilla y León;40; Segovia;Vivienda usada;2012;713
7; Castilla y León;40; Segovia;Vivienda libre;2012;1.083
7; Castilla y León;40; Segovia;Vivienda protegida;2012;82
7; Castilla y León;42; Soria;Vivienda nueva;2012;416
7; Castilla y León;42; Soria;Vivienda usada;2012;313
7; Castilla y León;42; Soria;Vivienda libre;2012;519
7; Castilla y León;42; Soria;Vivienda protegida;2012;210
7; Castilla y León;47; Valladolid;Vivienda nueva;2012;1.591
7; Castilla y León;47; Valladolid;Vivienda usada;2012;1.792
7; Castilla y León;47; Valladolid;Vivienda libre;2012;2.831
7; Castilla y León;47; Valladolid;Vivienda protegida;2012;552
7; Castilla y León;49; Zamora;Vivienda nueva;2012;438
7; Castilla y León;49; Zamora;Vivienda usada;2012;634
7; Castilla y León;49; Zamora;Vivienda libre;2012;809
7; Castilla y León;49; Zamora;Vivienda protegida;2012;263
7; Castilla y León;;;Vivienda nueva;2013;6.651
7; Castilla y León;;;Vivienda usada;2013;8.062
7; Castilla y León;;;Vivienda libre;2013;12.641
7; Castilla y León;;;Vivienda protegida;2013;2.072
7; Castilla y León;5; Ávila;Vivienda nueva;2013;688
7; Castilla y León;5; Ávila;Vivienda usada;2013;515
7; Castilla y León;5; Ávila;Vivienda libre;2013;1.131
7; Castilla y León;5; Ávila;Vivienda protegida;2013;72
7; Castilla y León;9; Burgos;Vivienda nueva;2013;1.229
7; Castilla y León;9; Burgos;Vivienda usada;2013;1.352
7; Castilla y León;9; Burgos;Vivienda libre;2013;2.251
7; Castilla y León;9; Burgos;Vivienda protegida;2013;330
7; Castilla y León;24; León;Vivienda nueva;2013;1.393
7; Castilla y León;24; León;Vivienda usada;2013;1.100
7; Castilla y León;24; León;Vivienda libre;2013;2.244
7; Castilla y León;24; León;Vivienda protegida;2013;249
7; Castilla y León;34; Palencia;Vivienda nueva;2013;425
7; Castilla y León;34; Palencia;Vivienda usada;2013;569
7; Castilla y León;34; Palencia;Vivienda libre;2013;785
7; Castilla y León;34; Palencia;Vivienda protegida;2013;209
7; Castilla y León;37; Salamanca;Vivienda nueva;2013;608
7; Castilla y León;37; Salamanca;Vivienda usada;2013;1.056
7; Castilla y León;37; Salamanca;Vivienda libre;2013;1.521
7; Castilla y León;37; Salamanca;Vivienda protegida;2013;143
7; Castilla y León;40; Segovia;Vivienda nueva;2013;276
7; Castilla y León;40; Segovia;Vivienda usada;2013;735
7; Castilla y León;40; Segovia;Vivienda libre;2013;834
7; Castilla y León;40; Segovia;Vivienda protegida;2013;177
7; Castilla y León;42; Soria;Vivienda nueva;2013;504
7; Castilla y León;42; Soria;Vivienda usada;2013;422
7; Castilla y León;42; Soria;Vivienda libre;2013;637
7; Castilla y León;42; Soria;Vivienda protegida;2013;289
7; Castilla y León;47; Valladolid;Vivienda nueva;2013;1.100
7; Castilla y León;47; Valladolid;Vivienda usada;2013;1.765
7; Castilla y León;47; Valladolid;Vivienda libre;2013;2.361
7; Castilla y León;47; Valladolid;Vivienda protegida;2013;504
7; Castilla y León;49; Zamora;Vivienda nueva;2013;428
7; Castilla y León;49; Zamora;Vivienda usada;2013;548
7; Castilla y León;49; Zamora;Vivienda libre;2013;877
7; Castilla y León;49; Zamora;Vivienda protegida;2013;99
7; Castilla y León;;;Vivienda nueva;2014;5.351
7; Castilla y León;;;Vivienda usada;2014;8.971
7; Castilla y León;;;Vivienda libre;2014;12.195
7; Castilla y León;;;Vivienda protegida;2014;2.127
7; Castilla y León;5; Ávila;Vivienda nueva;2014;451
7; Castilla y León;5; Ávila;Vivienda usada;2014;472
7; Castilla y León;5; Ávila;Vivienda libre;2014;844
7; Castilla y León;5; Ávila;Vivienda protegida;2014;79
7; Castilla y León;9; Burgos;Vivienda nueva;2014;1.031
7; Castilla y León;9; Burgos;Vivienda usada;2014;1.688
7; Castilla y León;9; Burgos;Vivienda libre;2014;2.146
7; Castilla y León;9; Burgos;Vivienda protegida;2014;573
7; Castilla y León;24; León;Vivienda nueva;2014;980
7; Castilla y León;24; León;Vivienda usada;2014;1.094
7; Castilla y León;24; León;Vivienda libre;2014;1.832
7; Castilla y León;24; León;Vivienda protegida;2014;242
7; Castilla y León;34; Palencia;Vivienda nueva;2014;253
7; Castilla y León;34; Palencia;Vivienda usada;2014;675
7; Castilla y León;34; Palencia;Vivienda libre;2014;778
7; Castilla y León;34; Palencia;Vivienda protegida;2014;150
7; Castilla y León;37; Salamanca;Vivienda nueva;2014;593
7; Castilla y León;37; Salamanca;Vivienda usada;2014;1.423
7; Castilla y León;37; Salamanca;Vivienda libre;2014;1.798
7; Castilla y León;37; Salamanca;Vivienda protegida;2014;218
7; Castilla y León;40; Segovia;Vivienda nueva;2014;306
7; Castilla y León;40; Segovia;Vivienda usada;2014;782
7; Castilla y León;40; Segovia;Vivienda libre;2014;932
7; Castilla y León;40; Segovia;Vivienda protegida;2014;156
7; Castilla y León;42; Soria;Vivienda nueva;2014;226
7; Castilla y León;42; Soria;Vivienda usada;2014;382
7; Castilla y León;42; Soria;Vivienda libre;2014;453
7; Castilla y León;42; Soria;Vivienda protegida;2014;155
7; Castilla y León;47; Valladolid;Vivienda nueva;2014;1.253
7; Castilla y León;47; Valladolid;Vivienda usada;2014;1.877
7; Castilla y León;47; Valladolid;Vivienda libre;2014;2.673
7; Castilla y León;47; Valladolid;Vivienda protegida;2014;457
7; Castilla y León;49; Zamora;Vivienda nueva;2014;258
7; Castilla y León;49; Zamora;Vivienda usada;2014;578
7; Castilla y León;49; Zamora;Vivienda libre;2014;739
7; Castilla y León;49; Zamora;Vivienda protegida;2014;97
7; Castilla y León;;;Vivienda nueva;2015;3.485
7; Castilla y León;;;Vivienda usada;2015;11.741
7; Castilla y León;;;Vivienda libre;2015;13.091
7; Castilla y León;;;Vivienda protegida;2015;2.135
7; Castilla y León;5; Ávila;Vivienda nueva;2015;264
7; Castilla y León;5; Ávila;Vivienda usada;2015;661
7; Castilla y León;5; Ávila;Vivienda libre;2015;842
7; Castilla y León;5; Ávila;Vivienda protegida;2015;83
7; Castilla y León;9; Burgos;Vivienda nueva;2015;686
7; Castilla y León;9; Burgos;Vivienda usada;2015;2.193
7; Castilla y León;9; Burgos;Vivienda libre;2015;2.346
7; Castilla y León;9; Burgos;Vivienda protegida;2015;533
7; Castilla y León;24; León;Vivienda nueva;2015;806
7; Castilla y León;24; León;Vivienda usada;2015;1.569
7; Castilla y León;24; León;Vivienda libre;2015;2.134
7; Castilla y León;24; León;Vivienda protegida;2015;241
7; Castilla y León;34; Palencia;Vivienda nueva;2015;247
7; Castilla y León;34; Palencia;Vivienda usada;2015;864
7; Castilla y León;34; Palencia;Vivienda libre;2015;908
7; Castilla y León;34; Palencia;Vivienda protegida;2015;203
7; Castilla y León;37; Salamanca;Vivienda nueva;2015;295
7; Castilla y León;37; Salamanca;Vivienda usada;2015;1.785
7; Castilla y León;37; Salamanca;Vivienda libre;2015;1.866
7; Castilla y León;37; Salamanca;Vivienda protegida;2015;214
7; Castilla y León;40; Segovia;Vivienda nueva;2015;189
7; Castilla y León;40; Segovia;Vivienda usada;2015;944
7; Castilla y León;40; Segovia;Vivienda libre;2015;1.020
7; Castilla y León;40; Segovia;Vivienda protegida;2015;113
7; Castilla y León;42; Soria;Vivienda nueva;2015;204
7; Castilla y León;42; Soria;Vivienda usada;2015;422
7; Castilla y León;42; Soria;Vivienda libre;2015;526
7; Castilla y León;42; Soria;Vivienda protegida;2015;100
7; Castilla y León;47; Valladolid;Vivienda nueva;2015;696
7; Castilla y León;47; Valladolid;Vivienda usada;2015;2.580
7; Castilla y León;47; Valladolid;Vivienda libre;2015;2.738
7; Castilla y León;47; Valladolid;Vivienda protegida;2015;538
7; Castilla y León;49; Zamora;Vivienda nueva;2015;98
7; Castilla y León;49; Zamora;Vivienda usada;2015;723
7; Castilla y León;49; Zamora;Vivienda libre;2015;711
7; Castilla y León;49; Zamora;Vivienda protegida;2015;110
7; Castilla y León;;;Vivienda nueva;2016;3.364
7; Castilla y León;;;Vivienda usada;2016;13.348
7; Castilla y León;;;Vivienda libre;2016;14.218
7; Castilla y León;;;Vivienda protegida;2016;2.494
7; Castilla y León;5; Ávila;Vivienda nueva;2016;238
7; Castilla y León;5; Ávila;Vivienda usada;2016;730
7; Castilla y León;5; Ávila;Vivienda libre;2016;904
7; Castilla y León;5; Ávila;Vivienda protegida;2016;64
7; Castilla y León;9; Burgos;Vivienda nueva;2016;661
7; Castilla y León;9; Burgos;Vivienda usada;2016;2.278
7; Castilla y León;9; Burgos;Vivienda libre;2016;2.400
7; Castilla y León;9; Burgos;Vivienda protegida;2016;539
7; Castilla y León;24; León;Vivienda nueva;2016;763
7; Castilla y León;24; León;Vivienda usada;2016;1.812
7; Castilla y León;24; León;Vivienda libre;2016;2.256
7; Castilla y León;24; León;Vivienda protegida;2016;319
7; Castilla y León;34; Palencia;Vivienda nueva;2016;194
7; Castilla y León;34; Palencia;Vivienda usada;2016;925
7; Castilla y León;34; Palencia;Vivienda libre;2016;978
7; Castilla y León;34; Palencia;Vivienda protegida;2016;141
7; Castilla y León;37; Salamanca;Vivienda nueva;2016;320
7; Castilla y León;37; Salamanca;Vivienda usada;2016;1.925
7; Castilla y León;37; Salamanca;Vivienda libre;2016;1.938
7; Castilla y León;37; Salamanca;Vivienda protegida;2016;307
7; Castilla y León;40; Segovia;Vivienda nueva;2016;220
7; Castilla y León;40; Segovia;Vivienda usada;2016;1.099
7; Castilla y León;40; Segovia;Vivienda libre;2016;1.211
7; Castilla y León;40; Segovia;Vivienda protegida;2016;108
7; Castilla y León;42; Soria;Vivienda nueva;2016;254
7; Castilla y León;42; Soria;Vivienda usada;2016;449
7; Castilla y León;42; Soria;Vivienda libre;2016;600
7; Castilla y León;42; Soria;Vivienda protegida;2016;103
7; Castilla y León;47; Valladolid;Vivienda nueva;2016;632
7; Castilla y León;47; Valladolid;Vivienda usada;2016;3.321
7; Castilla y León;47; Valladolid;Vivienda libre;2016;3.171
7; Castilla y León;47; Valladolid;Vivienda protegida;2016;782
7; Castilla y León;49; Zamora;Vivienda nueva;2016;82
7; Castilla y León;49; Zamora;Vivienda usada;2016;809
7; Castilla y León;49; Zamora;Vivienda libre;2016;760
7; Castilla y León;49; Zamora;Vivienda protegida;2016;131
7; Castilla y León;;;Vivienda nueva;2017;3.782
7; Castilla y León;;;Vivienda usada;2017;14.798
7; Castilla y León;;;Vivienda libre;2017;16.027
7; Castilla y León;;;Vivienda protegida;2017;2.553
7; Castilla y León;5; Ávila;Vivienda nueva;2017;282
7; Castilla y León;5; Ávila;Vivienda usada;2017;853
7; Castilla y León;5; Ávila;Vivienda libre;2017;1.073
7; Castilla y León;5; Ávila;Vivienda protegida;2017;62
7; Castilla y León;9; Burgos;Vivienda nueva;2017;704
7; Castilla y León;9; Burgos;Vivienda usada;2017;2.481
7; Castilla y León;9; Burgos;Vivienda libre;2017;2.693
7; Castilla y León;9; Burgos;Vivienda protegida;2017;492
7; Castilla y León;24; León;Vivienda nueva;2017;847
7; Castilla y León;24; León;Vivienda usada;2017;1.968
7; Castilla y León;24; León;Vivienda libre;2017;2.507
7; Castilla y León;24; León;Vivienda protegida;2017;308
7; Castilla y León;34; Palencia;Vivienda nueva;2017;202
7; Castilla y León;34; Palencia;Vivienda usada;2017;1.067
7; Castilla y León;34; Palencia;Vivienda libre;2017;1.092
7; Castilla y León;34; Palencia;Vivienda protegida;2017;177
7; Castilla y León;37; Salamanca;Vivienda nueva;2017;367
7; Castilla y León;37; Salamanca;Vivienda usada;2017;2.097
7; Castilla y León;37; Salamanca;Vivienda libre;2017;2.147
7; Castilla y León;37; Salamanca;Vivienda protegida;2017;317
7; Castilla y León;40; Segovia;Vivienda nueva;2017;231
7; Castilla y León;40; Segovia;Vivienda usada;2017;1.241
7; Castilla y León;40; Segovia;Vivienda libre;2017;1.344
7; Castilla y León;40; Segovia;Vivienda protegida;2017;128
7; Castilla y León;42; Soria;Vivienda nueva;2017;216
